pixel,current_gps_lat,current_gps_lon,current_gps_alt,true_attitude_roll,true_attitude_pitch,true_attitude_yaw,estimated_gps_lat,estimated_gps_lon,timestamp
"(None, None)",40.958886,29.1357976,-0.016,0.0011059410171583295,0.0008976396638900042,0.021881762892007828,,,1757037107.999373
"(None, None)",40.958886,29.1357976,-0.016,0.001114826649427414,0.0008998897974379361,0.0218392051756382,,,1757037108.1355674
"(None, None)",40.958886,29.1357976,-0.016,0.001114826649427414,0.0008998897974379361,0.0218392051756382,,,1757037108.2676103
"(None, None)",40.958886,29.1357976,-0.016,0.0011163364397361875,0.0009068560320883989,0.021781042218208313,,,1757037108.3995633
"(None, None)",40.958886,29.1357976,-0.016,0.0011163364397361875,0.0009068560320883989,0.021781042218208313,,,1757037108.5336814
"(None, None)",40.958886,29.1357976,-0.016,0.001111603807657957,0.000907676003407687,0.02173445001244545,,,1757037108.667599
"(None, None)",40.958886,29.1357976,-0.016,0.001111603807657957,0.000907676003407687,0.02173445001244545,,,1757037108.8000588
"(None, None)",40.958886,29.1357976,-0.016,0.001116109313443303,0.0009033771930262446,0.021684516221284866,,,1757037108.9357188
"(None, None)",40.958886,29.1357976,-0.016,0.001116109313443303,0.0009033771930262446,0.021684516221284866,,,1757037109.0677261
"(None, None)",40.958886,29.1357976,-0.016,0.0011167529737576842,0.000906033965293318,0.021645437926054,,,1757037109.2031345
"(None, None)",40.958886,29.1357976,-0.016,0.0011167529737576842,0.000906033965293318,0.021645437926054,,,1757037109.335009
"(None, None)",40.958886,29.1357976,-0.016,0.0011274912394583225,0.0009213633602485061,0.021590756252408028,,,1757037109.4673748
"(None, None)",40.958886,29.1357976,-0.016,0.0011274912394583225,0.0009213633602485061,0.021590756252408028,,,1757037109.6037633
"(None, None)",40.958886,29.1357976,-0.016,0.0011273832060396671,0.0009169460972771049,0.021551048383116722,,,1757037109.7341535
"(None, None)",40.958886,29.1357976,-0.016,0.0011273832060396671,0.0009169460972771049,0.021551048383116722,,,1757037109.8707027
"(None, None)",40.958886,29.1357976,-0.016,0.0011251062387600541,0.0009218446793965995,0.021500712260603905,,,1757037110.0036767
"(None, None)",40.958886,29.1357976,-0.016,0.001133463578298688,0.0009318809607066214,0.021460607647895813,,,1757037110.1361063
"(None, None)",40.958886,29.1357976,-0.016,0.001133463578298688,0.0009318809607066214,0.021460607647895813,,,1757037110.269953
"(None, None)",40.958886,29.1357976,-0.016,0.0011404154356569052,0.000939924968406558,0.02141004614531994,,,1757037110.4030828
"(None, None)",40.958886,29.1357976,-0.016,0.0011404154356569052,0.000939924968406558,0.02141004614531994,,,1757037110.533642
"(None, None)",40.958886,29.1357976,-0.016,0.0011358218034729362,0.0009403408621437848,0.021369239315390587,,,1757037110.6716416
"(None, None)",40.958886,29.1357976,-0.016,0.0011358218034729362,0.0009403408621437848,0.021369239315390587,,,1757037110.8028655
"(None, None)",40.958886,29.1357976,-0.016,0.0011399940121918917,0.0009417504770681262,0.02131805382668972,,,1757037110.9386535
"(None, None)",40.958886,29.1357976,-0.016,0.0011399940121918917,0.0009417504770681262,0.02131805382668972,,,1757037111.0701082
"(None, None)",40.958886,29.1357976,-0.016,0.0011427352437749505,0.0009471170487813652,0.021291036158800125,,,1757037111.2041314
"(None, None)",40.958886,29.1357976,-0.016,0.0011427352437749505,0.0009471170487813652,0.021291036158800125,,,1757037111.3395727
"(None, None)",40.958886,29.1357976,-0.016,0.0011377016780897975,0.0009478949359618127,0.02125191129744053,,,1757037111.470742
"(None, None)",40.958886,29.1357976,-0.016,0.0011377016780897975,0.0009478949359618127,0.02125191129744053,,,1757037111.6041548
"(None, None)",40.958886,29.1357976,-0.016,0.001141706365160644,0.0009477344574406743,0.021212128922343254,,,1757037111.7398047
"(None, None)",40.958886,29.1357976,-0.016,0.001141706365160644,0.0009477344574406743,0.021212128922343254,,,1757037111.8706396
"(None, None)",40.958886,29.1357976,-0.016,0.0011466367868706584,0.0009424300515092909,0.021165309473872185,,,1757037112.0078862
"(None, None)",40.958886,29.1357976,-0.016,0.0011553133372217417,0.0009536658762954175,0.021130021661520004,,,1757037112.1399622
"(None, None)",40.958886,29.1357976,-0.016,0.0011553133372217417,0.0009536658762954175,0.021130021661520004,,,1757037112.2710674
"(None, None)",40.958886,29.1357976,-0.016,0.0011572276707738638,0.0009599584154784679,0.02108568511903286,,,1757037112.4061759
"(None, None)",40.958886,29.1357976,-0.016,0.0011572276707738638,0.0009599584154784679,0.02108568511903286,,,1757037112.5381932
"(None, None)",40.958886,29.1357976,-0.016,0.001152540440671146,0.0009531605755910277,0.02104627899825573,,,1757037112.6717002
"(None, None)",40.958886,29.1357976,-0.016,0.001152540440671146,0.0009531605755910277,0.02104627899825573,,,1757037112.8075275
"(None, None)",40.958886,29.1357976,-0.016,0.0011510704644024372,0.0009543919004499912,0.021002447232604027,,,1757037112.9392352
"(None, None)",40.958886,29.1357976,-0.016,0.0011510704644024372,0.0009543919004499912,0.021002447232604027,,,1757037113.0756552
"(None, None)",40.958886,29.1357976,-0.016,0.0011554183438420296,0.000962626188993454,0.020976107567548752,,,1757037113.2076397
"(None, None)",40.958886,29.1357976,-0.016,0.0011554183438420296,0.000962626188993454,0.020976107567548752,,,1757037113.3396084
"(None, None)",40.958886,29.1357976,-0.016,0.0011570091592147946,0.0009628296829760075,0.020933160558342934,,,1757037113.4759943
"(None, None)",40.958886,29.1357976,-0.016,0.0011570091592147946,0.0009628296829760075,0.020933160558342934,,,1757037113.6083047
"(None, None)",40.958886,29.1357976,-0.016,0.0011608049971982837,0.0009657598566263914,0.020903583616018295,,,1757037113.7395942
"(None, None)",40.958886,29.1357976,-0.016,0.0011608049971982837,0.0009657598566263914,0.020903583616018295,,,1757037113.874424
"(None, None)",40.958886,29.1357976,-0.016,0.0011631184024736285,0.0009596319869160652,0.020862329751253128,,,1757037114.0079646
"(None, None)",40.958886,29.1357976,-0.016,0.0011664512567222118,0.0009650508873164654,0.020834598690271378,,,1757037114.1433063
"(None, None)",40.958886,29.1357976,-0.016,0.0011664512567222118,0.0009650508873164654,0.020834598690271378,,,1757037114.2759492
"(None, None)",40.958886,29.1357976,-0.016,0.0011687573278322816,0.0009712752071209252,0.02079567313194275,,,1757037114.4076126
"(None, None)",40.958886,29.1357976,-0.016,0.0011687573278322816,0.0009712752071209252,0.02079567313194275,,,1757037114.5421803
"(None, None)",40.958886,29.1357976,-0.016,0.0011708257952705026,0.0009682444506324828,0.020767483860254288,,,1757037114.6751504
"(None, None)",40.958886,29.1357976,-0.016,0.0011708257952705026,0.0009682444506324828,0.020767483860254288,,,1757037114.8073838
"(None, None)",40.958886,29.1357976,-0.016,0.0011726606171578169,0.000968354579526931,0.020735803991556168,,,1757037114.9440598
"(None, None)",40.958886,29.1357976,-0.016,0.0011726606171578169,0.000968354579526931,0.020735803991556168,,,1757037115.0752141
"(None, None)",40.958886,29.1357976,-0.016,0.0011788866249844432,0.000974031921941787,0.02071133442223072,,,1757037115.2118673
"(None, None)",40.958886,29.1357976,-0.016,0.0011788866249844432,0.000974031921941787,0.02071133442223072,,,1757037115.3435795
"(None, None)",40.958886,29.1357976,-0.016,0.001180713763460517,0.0009687251877039671,0.020668551325798035,,,1757037115.4744065
"(None, None)",40.958886,29.1357976,-0.016,0.001180713763460517,0.0009687251877039671,0.020668551325798035,,,1757037115.6104078
"(None, None)",40.958886,29.1357976,-0.016,0.0011809003772214055,0.0009698237990960479,0.02064535580575466,,,1757037115.7427692
"(None, None)",40.958886,29.1357976,-0.016,0.0011809003772214055,0.0009698237990960479,0.02064535580575466,,,1757037115.878872
"(None, None)",40.958886,29.1357976,-0.016,0.001181066851131618,0.0009708566358312964,0.02060830406844616,,,1757037116.010648
"(None, None)",40.958886,29.1357976,-0.016,0.001180298044346273,0.0009703390533104539,0.02060113474726677,,,1757037116.1430006
"(None, None)",40.958886,29.1357976,-0.016,0.001180298044346273,0.0009703390533104539,0.02060113474726677,,,1757037116.2779262
"(None, None)",40.958886,29.1357976,-0.016,0.0011900389799848199,0.0009711296879686415,0.020568624138832092,,,1757037116.4107215
"(None, None)",40.958886,29.1357976,-0.016,0.0011900389799848199,0.0009711296879686415,0.020568624138832092,,,1757037116.542229
"(None, None)",40.958886,29.1357976,-0.016,0.0011897027725353837,0.000969835149589926,0.020538458600640297,,,1757037116.678223
"(None, None)",40.958886,29.1357976,-0.016,0.0011897027725353837,0.000969835149589926,0.020538458600640297,,,1757037116.8106112
"(None, None)",40.958886,29.1357976,-0.016,0.0011909528402611613,0.0009686806006357074,0.020504141226410866,,,1757037116.9460294
"(None, None)",40.958886,29.1357976,-0.016,0.0011909528402611613,0.0009686806006357074,0.020504141226410866,,,1757037117.0787303
"(None, None)",40.958886,29.1357976,-0.016,0.0011949280742555857,0.0009699846850708127,0.020482055842876434,,,1757037117.2103176
"(None, None)",40.958886,29.1357976,-0.016,0.0011949280742555857,0.0009699846850708127,0.020482055842876434,,,1757037117.3469296
"(None, None)",40.958886,29.1357976,-0.016,0.0011927441228181124,0.0009637359762564301,0.020448748022317886,,,1757037117.4781098
"(None, None)",40.958886,29.1357976,-0.016,0.0011927441228181124,0.0009637359762564301,0.020448748022317886,,,1757037117.610708
"(None, None)",40.958886,29.1357976,-0.016,0.0011964007280766964,0.0009647621191106737,0.020425185561180115,,,1757037117.7461803
"(None, None)",40.958886,29.1357976,-0.016,0.0011967842001467943,0.0009638480842113495,0.020398950204253197,,,1757037117.878202
"(None, None)",40.958886,29.1357976,-0.016,0.0011967842001467943,0.0009638480842113495,0.020398950204253197,,,1757037118.015909
"(None, None)",40.958886,29.1357976,-0.016,0.0012031660880893469,0.0009639126947149634,0.02037641778588295,,,1757037118.147362
"(None, None)",40.958886,29.1357976,-0.016,0.0012031660880893469,0.0009639126947149634,0.02037641778588295,,,1757037118.2794821
"(None, None)",40.958886,29.1357976,-0.016,0.0012127156369388103,0.000967332860454917,0.020348206162452698,,,1757037118.4146075
"(None, None)",40.958886,29.1357976,-0.016,0.0012127156369388103,0.000967332860454917,0.020348206162452698,,,1757037118.5463357
"(None, None)",40.958886,29.1357976,-0.016,0.0012061892775818706,0.0009668682469055057,0.020324990153312683,,,1757037118.6781301
"(None, None)",40.958886,29.1357976,-0.016,0.0012061892775818706,0.0009668682469055057,0.020324990153312683,,,1757037118.8131151
"(None, None)",40.958886,29.1357976,-0.016,0.0012115860590711236,0.0009666807018220425,0.020292533561587334,,,1757037118.9449944
"(None, None)",40.958886,29.1357976,-0.016,0.0012115860590711236,0.0009666807018220425,0.020292533561587334,,,1757037119.0810428
"(None, None)",40.958886,29.1357976,-0.016,0.0012116044526919723,0.0009727416327223182,0.020271185785531998,,,1757037119.2128787
"(None, None)",40.958886,29.1357976,-0.016,0.0012116044526919723,0.0009727416327223182,0.020271185785531998,,,1757037119.344869
"(None, None)",40.958886,29.1357976,-0.016,0.0012038621352985501,0.0009667710401117802,0.020239125937223434,,,1757037119.4806716
"(None, None)",40.958886,29.1357976,-0.016,0.0012038621352985501,0.0009667710401117802,0.020239125937223434,,,1757037119.6128218
"(None, None)",40.958886,29.1357976,-0.016,0.0012053893879055977,0.0009749853634275496,0.020220903679728508,,,1757037119.7448926
"(None, None)",40.958886,29.1357976,-0.016,0.0012053893879055977,0.0009749853634275496,0.020220903679728508,,,1757037119.8809547
"(None, None)",40.958886,29.1357976,-0.016,0.001201334991492331,0.0009811472846195102,0.020195726305246353,,,1757037120.012853
"(None, None)",40.958886,29.1357976,-0.016,0.0012073515681549907,0.0009861864382401109,0.020175646990537643,,,1757037120.1488461
"(None, None)",40.958886,29.1357976,-0.016,0.0012073515681549907,0.0009861864382401109,0.020175646990537643,,,1757037120.280781
"(None, None)",40.958886,29.1357976,-0.016,0.0012127402005717158,0.0009935611160472035,0.020153066143393517,,,1757037120.4130583
"(None, None)",40.958886,29.1357976,-0.016,0.0012127402005717158,0.0009935611160472035,0.020153066143393517,,,1757037120.5487955
"(None, None)",40.958886,29.1357976,-0.016,0.0012096671853214502,0.0009908305946737528,0.020138660445809364,,,1757037120.680711
"(None, None)",40.958886,29.1357976,-0.016,0.0012096671853214502,0.0009908305946737528,0.020138660445809364,,,1757037120.8127663
"(None, None)",40.958886,29.1357976,-0.016,0.0012099921004846692,0.000987485283985734,0.020109955221414566,,,1757037120.949004
"(None, None)",40.958886,29.1357976,-0.016,0.0012099921004846692,0.000987485283985734,0.020109955221414566,,,1757037121.0809956
"(None, None)",40.958886,29.1357976,-0.016,0.0012119053862988949,0.000992935849353671,0.020096447318792343,,,1757037121.2169502
"(None, None)",40.958886,29.1357976,-0.016,0.0012119053862988949,0.000992935849353671,0.020096447318792343,,,1757037121.3488317
"(None, None)",40.958886,29.1357976,-0.016,0.0012137482408434153,0.000995515612885356,0.020075371488928795,,,1757037121.4809673
"(None, None)",40.958886,29.1357976,-0.016,0.0012137482408434153,0.000995515612885356,0.020075371488928795,,,1757037121.616988
"(None, None)",40.958886,29.1357976,-0.016,0.0012080413289368153,0.0009846348548308015,0.020072100684046745,,,1757037121.7491465
"(None, None)",40.958886,29.1357976,-0.016,0.0012080413289368153,0.0009846348548308015,0.020072100684046745,,,1757037121.8851235
"(None, None)",40.958886,29.1357976,-0.016,0.0012147955130785704,0.0009901588782668114,0.02005716972053051,,,1757037122.0171654
"(None, None)",40.958886,29.1357976,-0.016,0.001218765857629478,0.0009960109600797296,0.020046822726726532,,,1757037122.1489844
"(None, None)",40.958886,29.1357976,-0.016,0.001218765857629478,0.0009960109600797296,0.020046822726726532,,,1757037122.2848315
"(None, None)",40.958886,29.1357976,-0.016,0.0012125171488150954,0.001001068390905857,0.020029529929161072,,,1757037122.4169505
"(None, None)",40.958886,29.1357976,-0.016,0.0012125171488150954,0.001001068390905857,0.020029529929161072,,,1757037122.5488925
"(None, None)",40.958886,29.1357976,-0.016,0.001205611159093678,0.0009933026740327477,0.02000824548304081,,,1757037122.6851926
"(None, None)",40.958886,29.1357976,-0.016,0.001205611159093678,0.0009933026740327477,0.02000824548304081,,,1757037122.8170366
"(None, None)",40.958886,29.1357976,-0.016,0.0012120286701247096,0.0009920577285811305,0.019989967346191406,,,1757037122.953179
"(None, None)",40.958886,29.1357976,-0.016,0.0012120286701247096,0.0009920577285811305,0.019989967346191406,,,1757037123.0848198
"(None, None)",40.958886,29.1357976,-0.016,0.001210841815918684,0.0009929044172167778,0.019978918135166168,,,1757037123.2172675
"(None, None)",40.958886,29.1357976,-0.016,0.001210841815918684,0.0009929044172167778,0.019978918135166168,,,1757037123.353248
"(None, None)",40.958886,29.1357976,-0.016,0.0012136130826547742,0.0010001175105571747,0.019959954544901848,,,1757037123.4851456
"(None, None)",40.958886,29.1357976,-0.016,0.0012136130826547742,0.0010001175105571747,0.019959954544901848,,,1757037123.6171408
"(None, None)",40.958886,29.1357976,-0.016,0.001207246445119381,0.0009901924058794975,0.019945312291383743,,,1757037123.7532072
"(None, None)",40.958886,29.1357976,-0.016,0.0012095350539311767,0.0009975488064810634,0.01992570422589779,,,1757037123.8848758
"(None, None)",40.958886,29.1357976,-0.016,0.0012095350539311767,0.0009975488064810634,0.01992570422589779,,,1757037124.021128
"(None, None)",40.958886,29.1357976,-0.016,0.0012115183053538203,0.0010009093675762415,0.019917191937565804,,,1757037124.1526833
"(None, None)",40.958886,29.1357976,-0.016,0.0012115183053538203,0.0010009093675762415,0.019917191937565804,,,1757037124.2849562
"(None, None)",40.958886,29.1357976,-0.016,0.0012134647695347667,0.0010036739986389875,0.019892994314432144,,,1757037124.4210544
"(None, None)",40.958886,29.1357976,-0.016,0.0012134647695347667,0.0010036739986389875,0.019892994314432144,,,1757037124.5528967
"(None, None)",40.958886,29.1357976,-0.016,0.0012085807975381613,0.001000744290649891,0.019889093935489655,,,1757037124.6849928
"(None, None)",40.958886,29.1357976,-0.016,0.0012085807975381613,0.001000744290649891,0.019889093935489655,,,1757037124.8210003
"(None, None)",40.958886,29.1357976,-0.016,0.0012129070237278938,0.0010020150803029537,0.019872423261404037,,,1757037124.952863
"(None, None)",40.958886,29.1357976,-0.016,0.0012129070237278938,0.0010020150803029537,0.019872423261404037,,,1757037125.0889146
"(None, None)",40.958886,29.1357976,-0.016,0.0012193674920126796,0.0010052265133708715,0.019862376153469086,,,1757037125.2209551
"(None, None)",40.958886,29.1357976,-0.016,0.0012193674920126796,0.0010052265133708715,0.019862376153469086,,,1757037125.3529062
"(None, None)",40.958886,29.1357976,-0.016,0.0012240844080224633,0.0010109629947692156,0.019842270761728287,,,1757037125.4890378
"(None, None)",40.958886,29.1357976,-0.016,0.0012240844080224633,0.0010109629947692156,0.019842270761728287,,,1757037125.6209729
"(None, None)",40.958886,29.1357976,-0.016,0.0012199198827147484,0.0010037821484729648,0.019837427884340286,,,1757037125.7530034
"(None, None)",40.958886,29.1357976,-0.016,0.0012174367439001799,0.001004426390863955,0.019817963242530823,,,1757037125.8888955
"(None, None)",40.958886,29.1357976,-0.016,0.0012174367439001799,0.001004426390863955,0.019817963242530823,,,1757037126.021047
